SigaaID,Matricula,CursoId,Periodo
12319,172765437,35,9
12320,225112238,35,1
12321,753935794,4,12
12322,967529990,18,8
12323,199594901,40,11
12324,148012162,20,5
12325,783030950,16,7
12326,96944581,44,12
12327,314200596,12,6
12328,76658060,18,1
12329,614866633,31,7
12330,444689974,25,7
12331,164711691,14,12
12332,661776580,18,8
12333,534935373,1,3
12334,578596861,2,9
12335,739902649,11,1
12336,310270837,38,3
12337,838541287,44,5
12338,358163155,5,7
12339,316747566,36,4
12340,599323815,23,2
12341,464180144,40,12
12342,421658576,43,9
12343,641838146,31,9
12344,56598477,33,10
12345,91183302,36,6
12346,395879639,42,5
12347,910236239,42,10
12348,607741626,11,3
12349,455608061,3,6
12350,251785572,5,2
12351,837924919,23,1
12352,862168363,8,5
12353,701504856,19,3
12354,118166131,8,11
12355,431015842,31,9
12356,195866318,27,12
12357,557793217,19,7
12358,748248235,31,9
12359,980416953,36,12
12360,867002347,17,3
12361,491548226,17,12
12362,374468890,35,6
12363,447091901,32,9
12364,367608103,35,6
12365,630209818,44,10
12366,603791687,20,2
12367,741919775,39,8
12368,415967783,37,2
12369,992987743,4,6
12370,392756092,12,6
12371,440450106,36,8
12372,844110748,31,9
12373,593359771,19,7
12374,681153778,12,7
12375,937028777,16,7
12376,392696250,27,7
12377,117812565,5,7
12378,368196364,28,1
12379,107464950,10,7
12380,831050641,43,1
12381,445094609,3,4
12382,814213472,5,1
12383,125814014,43,10
12384,304965330,43,7
12385,731602335,10,3
12386,788084950,22,2
12387,452807442,42,4
12388,889177683,20,10
12389,371470502,24,3
12390,544711672,2,9
12391,993634570,1,7
12392,127612431,2,5
12393,958584860,8,2
12394,5651989,38,10
12395,789168202,3,1
12396,485126492,22,6
12397,46245216,32,10
12398,381045027,42,2
12399,142551337,34,6
12400,596137428,36,4
12401,520866230,4,11
12402,693871537,42,2
12403,567929447,1,7
12404,782878505,36,6
12405,325747738,4,9
12406,937445512,1,12
12407,923175503,41,3
12408,371428564,4,10
12409,996237989,41,4
12410,177026581,21,7
12411,334114103,39,2
12412,432586218,6,7
12413,260768546,28,11
12414,587570502,31,8
12415,779117423,1,7
12416,643766969,23,5
12417,731546911,31,7
12418,46992035,30,12
12419,949199399,21,11
12420,816254477,21,11
12421,582365369,36,8
12422,962533613,43,8
12423,377792858,15,1
12424,308656466,40,9
12425,83129480,29,9
12426,755864885,34,6
12427,269183003,34,11
12428,415686473,25,1
12429,835156786,29,7
12430,694613713,19,1
12431,672528068,43,8
12432,159964847,31,8
12433,248978686,29,7
12434,745286895,9,3
12435,371017481,3,3
12436,832272893,17,9
12437,135373429,25,5
12438,327947291,7,6
12439,610470989,13,5
12440,767588799,11,10
12441,472646219,43,9
12442,710293626,43,8
12443,73568230,28,12
12444,698410253,37,11
12445,887152811,14,3
12446,66270773,27,11
12447,469197630,44,8
12448,775259343,14,12
12449,157086401,7,4
12450,726211430,22,12
12451,256678286,29,8
12452,411794719,20,4
12453,588496739,13,3
12454,361715276,44,6
12455,214370499,16,8
12456,25593110,30,2
12457,868894944,31,11
12458,464126124,29,3
12459,389115220,43,7
12460,300755187,43,12
12461,51149128,16,11
12462,521192454,13,11
12463,450162085,1,5
12464,157386740,40,8
12465,469156100,39,6
12466,829550548,26,3
12467,127625522,41,8
12468,954737905,21,2
12469,925170274,1,3
12470,179032954,3,5
12471,552028147,2,6
12472,510851145,39,4
12473,72791517,7,3
12474,682139871,41,1
12475,277306319,7,12
12476,30679978,20,1
12477,970484202,39,5
12478,959345788,7,9
12479,515905897,32,7
12480,198471053,37,10
12481,339171204,26,8
12482,575708111,12,7
12483,615512125,30,1
12484,799086939,15,12
12485,454098412,18,5
12486,209903499,19,2
12487,314949927,35,5
12488,637918988,27,6
12489,422243997,38,9
12490,78997733,17,4
12491,873758522,2,11
12492,614067972,39,11
12493,172248949,2,4
12494,327500037,39,7
12495,974458219,39,12
12496,536009240,17,4
12497,183308630,7,5
12498,732143249,35,8
12499,865032165,1,2
12500,979905701,38,10
12501,597668184,7,9
12502,879170506,19,6
12503,63438906,14,3
12504,216790586,5,11
12505,286122024,7,3
12506,625978063,1,2
12507,475351615,35,11
12508,51851411,22,2
12509,3627373,32,9
12510,769684739,1,6
12511,665760334,15,10
12512,289332310,4,12
12513,692114336,11,3
12514,338571536,23,6
12515,882794199,5,10
12516,330684894,1,12
12517,902490194,7,5
12518,660665083,27,8
12519,105695246,15,4
12520,17658528,44,4
12521,913601528,37,11
12522,229586268,2,8
12523,945911373,40,1
12524,546903999,5,11
12525,574788224,17,7
12526,861436899,23,8
12527,493713222,44,1
12528,979645104,11,1
12529,284359305,2,11
12530,564622967,20,6
12531,761005866,26,7
12532,853510545,25,2
12533,416072408,26,11
12534,6167975,40,11
12535,139754605,25,6
12536,891324995,44,3
12537,348389480,16,3
12538,889951429,43,2
12539,312660986,44,2
12540,75988389,15,11
12541,827959636,30,10
12542,132803094,36,7
12543,800533330,32,6
12544,97256422,5,7
12545,275951829,43,2
12546,989850196,4,7
12547,60890691,41,5
12548,51880129,15,2
12549,14796158,40,10
12550,773549916,24,5
12551,285021323,37,9
12552,398468667,1,12
12553,394099144,18,3
12554,814324614,27,1
12555,990779580,34,4
12556,120367952,30,1
12557,304268044,29,4
12558,31758113,38,2
12559,708295706,32,2
12560,652884311,16,2
12561,479697834,43,1
12562,748465943,33,3
12563,839941942,36,4
12564,103273028,9,3
12565,176228736,37,3
12566,621143428,11,12
12567,847910968,37,1
12568,868515232,28,9
12569,549079529,38,11
12570,507118177,35,9
12571,217848319,40,2
12572,286361588,11,10
12573,602800258,17,5
12574,916732907,35,4
12575,13222203,23,8
12576,585858317,10,11
12577,611068134,35,11
12578,923764046,44,12
12579,640858383,40,1
12580,602290210,31,7
12581,297916839,22,3
12582,240126600,29,7
12583,89408253,5,6
12584,632941781,40,8
12585,683749293,27,2
12586,430620993,20,4
12587,751303874,41,6
12588,874194154,33,6
12589,955876379,8,9
12590,259225103,37,2
12591,695019458,11,2
12592,476522881,37,7
12593,600680098,4,12
12594,583949033,1,5
12595,333308871,2,5
12596,133774292,17,2
12597,933225690,7,5
12598,54571182,37,12
12599,933673378,2,7
12600,359997819,14,3
12601,683789798,36,2
12602,591038568,18,3
12603,121149971,18,1
12604,240323881,32,2
12605,596705104,11,7
12606,797320082,21,2
12607,996793242,7,11
12608,821279813,40,7
12609,645259865,30,2
12610,549163823,19,2
12611,909661141,15,9
12612,563624393,28,7
12613,314618222,3,5
12614,378852632,15,3
12615,787418747,35,9
12616,779587734,18,6
12617,718132405,36,7
12618,493315433,2,1
12619,322780803,31,12
12620,33344836,28,12
12621,432376002,15,3
12622,15841720,29,8
12623,900147878,26,10
12624,195284958,14,4
12625,785064866,40,6
12626,469078761,22,8
12627,398207020,27,3
12628,568771341,5,10
12629,641341364,15,7
12630,299507976,34,3
12631,857774844,17,9
12632,180751995,42,2
12633,968041910,40,1
12634,240746511,26,3
12635,291750547,35,12
12636,523861118,39,6
12637,943065606,41,4
12638,229671631,22,3
12639,500868451,24,5
12640,718108042,14,4
12641,689171644,2,10
12642,581338129,11,11
12643,27964719,32,5
12644,392160615,33,9
12645,130386066,7,1
12646,519215654,43,8
12647,572291189,44,1
12648,546494767,36,6
12649,466451863,26,9
12650,734510160,37,2
12651,171747593,15,8
12652,477605218,11,3
12653,607450827,1,3
12654,465781019,20,11
12655,992443447,3,1
12656,449158957,3,3
12657,565923889,22,7
12658,445553941,16,9
12659,492946672,14,5
12660,532998348,16,2
12661,17005398,6,4
12662,626960679,18,5
12663,479199820,6,8
12664,840814586,19,8
12665,931148415,25,1
12666,988269652,3,12
12667,343583334,43,10
12668,233995260,43,1
12669,928860626,3,2
12670,667467812,22,1
12671,116470443,30,4
12672,875993189,38,9
12673,92500338,44,10
12674,320220542,21,9
12675,715943625,7,3
12676,204671617,37,12
12677,245543560,4,4
12678,24167126,13,9
12679,177142641,19,4
12680,439190653,1,10
12681,466824773,23,9
12682,858022399,20,6
12683,206951496,6,11
12684,292153981,27,6
12685,393126816,33,3
12686,240046830,6,12
12687,660394133,43,3
12688,880840071,4,8
12689,235668126,18,3
12690,580129834,28,2
12691,985033392,5,3
12692,202130028,1,12
12693,970320905,26,10
12694,244161879,22,4
12695,579711889,36,9
12696,854195784,41,8
12697,42724841,22,5
12698,679026363,16,9
12699,750337201,30,12
12700,238643337,42,7
12701,930705093,9,4
12702,30415734,5,2
12703,208234287,36,5
12704,277460641,41,11
12705,926795131,3,1
12706,402892147,21,12
12707,379484404,1,12
12708,347017276,14,2
12709,574440428,11,3
12710,162039534,43,6
12711,191527198,10,4
12712,701625863,18,4
12713,481617094,17,7
12714,121419887,26,7
12715,826041462,41,8
12716,142916849,40,7
12717,716717824,35,2
12718,632569703,11,9
12719,617275332,3,8
12720,500259809,27,6
12721,144343492,6,6
12722,331261159,19,8
12723,157641160,11,7
12724,221958846,6,11
12725,312492754,15,7
12726,991731705,33,8
12727,496566886,28,4
12728,917467295,27,12
12729,179978104,4,11
12730,520518585,5,1
12731,141297960,1,3
12732,399698405,7,5
12733,738683168,39,2
12734,310539681,23,7
12735,47491675,32,5
12736,491736512,25,2
12737,921333396,2,10
12738,489077771,26,4
12739,723019396,18,3
12740,101801223,43,9
12741,719079676,1,4
12742,352052488,5,3
12743,920602951,31,1
12744,787295262,30,7
12745,841610501,38,2
12746,658222404,43,5
12747,278652369,20,1
12748,190601626,26,12
12749,448686359,33,8
12750,93469854,29,7
12751,117239525,16,8
12752,899519545,20,4
12753,539429275,44,11
12754,459200640,24,12
12755,704909788,41,8
12756,579943520,13,10
12757,787989850,41,7
12758,765317590,9,9
12759,118702761,13,9
12760,105903864,13,6
12761,691630994,7,5
12762,130047250,17,11
12763,180020106,6,2
12764,403910309,43,6
12765,516462648,32,6
12766,474135420,31,1
12767,535904155,18,11
12768,102373423,38,7
12769,49357543,40,12
12770,379842989,5,9
12771,922219937,23,8
12772,659913063,19,7
12773,794156575,24,7
12774,196206945,8,10
12775,964368183,15,4
12776,992107155,33,2
12777,24890021,34,10
12778,80002488,11,6
12779,685212623,7,8
12780,150313508,15,11
12781,992204745,10,4
12782,803266712,7,5
12783,531753894,35,5
12784,816009147,38,12
12785,764960513,10,12
12786,151487036,5,4
12787,917745673,17,11
12788,590896962,19,12
12789,599030028,19,1
12790,878458729,17,6
12791,30308456,34,12
12792,469619990,37,11
12793,918128979,43,10
12794,43538007,34,12
12795,828178832,21,9
12796,850689911,42,2
12797,425241741,44,5
12798,606502637,23,4
12799,918078814,32,2
12800,79201467,39,7
12801,860795455,29,5
12802,884860632,20,1
12803,577549008,10,3
12804,421044094,38,3
12805,265095251,19,4
12806,790156770,24,6
12807,599171050,25,7
12808,695973207,13,9
12809,767905972,38,3
12810,18532287,29,12
12811,370105906,4,5
12812,410992480,41,11
12813,946622103,29,2
12814,240754686,28,2
12815,853841218,40,5
12816,367142039,35,5
12817,403324509,18,1
12818,751193744,22,8
12819,522000392,13,11
12820,916854544,44,7
12821,317187723,33,11
12822,431555565,19,6
12823,165690058,44,4
12824,948947858,4,8
12825,78356040,7,11
12826,985149611,14,5
12827,971538769,40,12
12828,106614931,44,12
12829,946749033,38,6
12830,684130918,34,3
12831,483910272,6,10
12832,865837470,3,12
12833,914082148,40,10
12834,331940315,31,1
12835,576760893,28,2
12836,755135826,6,10
12837,189973727,38,5
12838,569766493,17,3
12839,639195122,29,8
12840,641129412,9,3
12841,264814683,8,12
12842,803254996,12,2
12843,477085106,2,5
12844,652028909,18,8
12845,611778501,26,3
12846,46825613,9,1
12847,102895811,44,10
12848,496613652,15,3
12849,389872106,7,5
12850,918220788,31,10
12851,89737137,4,7
12852,221203843,44,10
12853,943554030,40,10
12854,440580350,14,12
12855,487836888,13,10
12856,382195587,43,7
12857,639595648,14,10
12858,423390180,36,1
12859,177682934,3,9
12860,522390232,3,5
12861,519988186,13,2
12862,494019504,17,9
12863,74800911,41,3
12864,451530953,24,9
12865,265269788,25,1
12866,771687529,36,10
12867,320174205,8,8
12868,188252999,15,2
12869,449443202,33,10
12870,694895900,13,8
12871,30633272,40,11
12872,341075945,12,9
12873,686914555,25,5
12874,606197875,21,5
12875,560216074,18,3
12876,220784712,23,11
12877,690849279,1,9
12878,525099997,12,8
12879,479601381,35,1
12880,986374924,3,10
12881,469316797,13,9
12882,164820910,12,4
12883,302798911,33,6
12884,338389148,28,8
12885,157341074,43,3
12886,672064807,22,10
12887,213714390,30,9
12888,51920556,1,12
12889,533780391,1,5
12890,404646377,41,3
12891,207135313,40,8
12892,680340924,10,9
12893,29001013,7,8
12894,723495510,20,9
12895,154307632,3,2
12896,979518145,7,2
12897,294429272,19,7
12898,516918681,33,5
12899,886128581,42,8
12900,407076316,33,10
12901,13671707,1,3
12902,334926394,42,6
12903,799181646,10,1
12904,595630943,36,3
12905,885938647,39,5
12906,69922459,38,10
12907,280061169,25,6
12908,133176171,18,4
12909,308419888,19,10
12910,542650547,29,10
12911,92830054,32,7
12912,781518837,15,8
12913,201256713,29,10
12914,914638468,24,10
12915,548752552,24,4
12916,887922446,11,5
12917,160675410,2,4
12918,390724052,34,9
12919,896351029,20,12
12920,976390284,42,3
12921,929304059,24,3
12922,249622634,2,8
12923,545555692,12,3
12924,88296422,23,11
12925,610224567,9,7
12926,427511653,28,12
12927,437934367,43,4
12928,695019460,14,7
12929,240537160,2,6
12930,71322283,13,5
12931,594910503,12,12
12932,432868811,2,3
12933,457928295,12,12
12934,757929355,21,2
12935,577356458,11,4
12936,285010415,14,6
12937,647771062,16,1
12938,826880348,15,3
12939,305681983,20,6
12940,343084411,2,4
12941,315750773,22,4
12942,893776306,31,11
12943,492795743,18,3
12944,801702589,36,2
12945,636272054,12,12
12946,335256053,7,1
12947,989344460,31,10
12948,53626263,40,9
12949,38361641,19,11
12950,863571245,30,1
12951,457575952,27,12
12952,542343795,6,6
12953,557933381,19,9
12954,881906678,3,7
12955,865259007,13,12
12956,805253896,27,4
12957,837390538,4,3
12958,121702193,29,1
12959,733962167,6,7
12960,257441854,39,5
12961,861933683,24,2
12962,734544454,22,3
12963,438428334,39,6
12964,877422378,38,4
12965,852407272,42,9
12966,527498768,34,11
12967,704952795,25,10
12968,373921096,26,8
12969,303515288,21,5
12970,948691348,1,9
12971,430816980,2,3
12972,29068050,37,4
12973,250907496,18,6
12974,477092410,17,3
12975,441067728,43,2
12976,428803917,15,10
12977,975051659,10,3
12978,917082342,35,6
12979,408881837,29,10
12980,534257807,18,6
12981,828573870,32,12
12982,47643612,33,12
12983,472898250,44,4
12984,507558243,10,9
12985,232866891,12,6
12986,229021723,27,4
12987,31222604,18,1
12988,156782722,21,8
12989,557042035,5,10
12990,663514099,10,9
12991,222422313,23,11
12992,891834361,40,3
12993,830667414,25,1
12994,799919091,19,3
12995,160848885,11,2
12996,767423165,24,10
12997,808988353,42,12
12998,417928885,29,4
12999,903946128,19,2
13000,466802489,34,10
13001,469692484,25,1
13002,812562066,41,12
13003,150076983,2,8
13004,736771577,19,1
13005,37756091,8,2
13006,575214747,9,11
13007,460103453,13,2
13008,237013880,5,8
13009,450168779,15,9
13010,28127426,44,9
13011,119393536,42,7
13012,57082757,23,11
13013,403257218,31,11
13014,103706002,17,12
13015,97202112,10,4
13016,702324474,13,4
13017,234624532,10,4
13018,375105722,8,1
13019,321330129,32,9
13020,722164445,38,12
13021,90717919,35,1
13022,703153788,36,3
13023,698650163,29,7
13024,981804777,8,12
13025,882454765,4,11
13026,563925004,39,8
13027,666268119,5,12
13028,643945682,30,12
13029,110971606,15,10
13030,751056049,11,11
13031,616981077,2,1
13032,348726324,3,2
13033,339789069,17,10
13034,720629121,19,4
13035,773746702,8,10
13036,816382881,36,10
13037,469679586,9,10
13038,734794713,20,9
13039,503888790,21,8
13040,52514020,36,10
13041,621880751,21,5
13042,26743328,24,12
13043,262762848,5,8
13044,523749304,29,2
13045,88466790,7,10
13046,483754615,42,11
13047,317171382,10,7
13048,932183656,16,3
13049,264464766,5,10
13050,756272417,30,11
13051,571540386,39,5
13052,270106585,3,3
13053,160574576,4,4
13054,714912892,5,9
13055,289014061,27,3
13056,249723924,13,1
13057,803959769,32,6
13058,4407457,12,11
13059,739280984,19,3
13060,592014256,35,5
13061,714047160,3,6
13062,199295043,29,8
13063,41132407,23,10
13064,676439625,8,4
13065,666617349,37,12
13066,938077087,40,10
13067,466666279,12,5
13068,921606927,41,5
13069,599428257,43,5
13070,466597951,15,1
13071,406906427,39,3
13072,215304859,29,7
13073,744343100,42,7
13074,652193088,44,11
13075,539226094,16,12
13076,699452690,14,12
13077,1705529,43,6
13078,769799297,19,2
13079,585036533,1,12
13080,406811599,8,6
13081,399617585,43,4
13082,572690546,20,11
13083,401362394,4,3
13084,531746887,39,8
13085,881114472,42,5
13086,728144107,1,7
13087,763665886,8,3
13088,461209445,2,9
13089,161729069,7,5
13090,236420829,14,9
13091,370621631,36,11
13092,514839890,32,10
13093,713606223,30,11
13094,767593302,3,5
13095,195297390,5,10
13096,484426643,35,10
13097,642980301,18,10
13098,717237234,17,7
13099,550888629,25,6
13100,217922597,16,8
13101,648929118,31,6
13102,755855870,40,4
13103,856271202,22,11
13104,723807459,5,9
13105,252309220,30,8
13106,157798657,44,8
13107,598842657,39,8
13108,80633601,29,9
13109,795788337,7,3
13110,418577350,3,4
13111,320517786,34,2
13112,476392580,18,1
13113,631050997,32,10
13114,156987418,33,10
13115,893943612,8,8
13116,341681287,11,5
13117,913435122,44,10
13118,200365508,24,3
13119,490076266,38,6
13120,729015290,1,3
13121,703421910,13,12
13122,310069820,20,1
13123,331252130,21,5
13124,106168934,42,6
13125,316879141,40,3
13126,680809796,18,10
13127,407460626,39,2
13128,364569050,2,11
13129,926722539,17,12
13130,75894720,10,3
13131,271570648,10,8
13132,707899726,38,1
13133,327137033,42,4
13134,357290884,29,9
13135,82237083,34,4
13136,602422522,37,9
13137,340499702,23,10
13138,367610920,29,11
13139,124229308,8,5
13140,662303355,12,2
13141,949484733,5,3
13142,234854859,26,1
13143,570426393,37,5
13144,686425961,28,9
13145,184370295,5,3
13146,420642044,42,9
13147,332353171,42,1
13148,318101291,33,5
13149,561919364,32,5
13150,62159564,3,5
13151,104747358,29,9
13152,984468712,13,1
13153,869115294,7,9
13154,586177857,31,4
13155,263917603,9,5
13156,670187616,15,8
13157,686204850,37,9
13158,325387804,19,2
13159,252516549,40,4
13160,193407884,13,2
13161,459761279,16,12
13162,287788147,22,10
13163,792807657,21,8
13164,185461544,17,10
13165,930855254,18,8
13166,220028356,21,8
13167,896190220,38,4
13168,281132769,12,4
13169,145855617,23,8
13170,863546630,24,2
13171,762456965,1,10
13172,562560748,6,9
13173,18083167,15,4
13174,326948364,7,9
13175,747130459,39,9
13176,332039525,16,9
13177,130642430,15,9
13178,122497933,8,7
13179,268607134,35,8
13180,570335653,8,1
13181,719628350,19,9
13182,674844064,24,6
13183,194872707,26,12
13184,294770150,8,1
13185,602189169,13,9
13186,276665333,10,6
13187,7750759,8,6
13188,880370238,38,4
13189,973354251,9,11
13190,830103684,8,10
13191,52124662,44,6
13192,575042112,26,6
13193,955037057,37,2
13194,174190026,40,6
13195,872965634,38,4
13196,797379194,30,7
13197,682353847,34,8
13198,730879812,24,1
13199,868205382,21,9
