id,VeiculoID,DataID,HorarioID,OrigemID,DestinoID,VagasDisponibilizadas,Distancia
6946,198,1011,1141,31216,10663,2,15.39
6947,49841,5688,1188,22807,3641,4,2.42
6948,29200,4269,486,40608,1476,4,5.4
6949,384,3356,1242,34823,12261,4,2.72
6950,49398,5149,952,10817,39072,2,16.26
6951,11836,2851,825,1354,17902,3,13.76
6952,21319,1793,1322,16929,27256,3,3.47
6953,24295,1811,1203,3912,9101,2,5.62
6954,39155,747,860,49497,28539,3,13.47
6955,30663,817,73,2838,43505,3,12.3
6956,16189,3589,1424,15178,7550,3,8.92
6957,9810,5552,14,36349,22374,4,8.34
6958,20844,3705,1130,42980,13694,3,24.3
6959,19212,5223,1214,19949,40485,2,9.69
6960,13869,3181,1320,5143,9150,2,2.7
6961,39619,2565,1047,32242,48496,2,12.01
6962,4487,1087,706,30201,9060,2,7.45
6963,41493,4551,393,28664,11816,3,4.09
6964,33035,3869,276,37904,29881,3,15.88
6965,34070,4713,1244,46522,8475,2,13.89
6966,5913,2228,28,15838,22632,4,7.25
6967,17802,5218,140,5114,27215,2,4.72
6968,47333,3449,474,10716,29629,3,3.0
6969,40772,4129,517,1293,33789,4,2.53
6970,39118,4482,239,37087,18363,4,7.05
6971,12802,3845,520,19889,10333,3,2.8
6972,25606,4327,1362,34964,13846,3,6.87
6973,12892,3218,925,23032,30514,3,0.84
6974,30590,5658,1095,5993,15583,2,10.17
6975,42691,5100,522,13034,35117,4,0.58
6976,6632,2787,553,31735,4182,3,8.64
6977,36932,5447,575,44563,32151,3,4.85
6978,21972,3761,691,39705,16256,3,10.29
6979,13945,1105,923,27601,25812,2,4.77
6980,9643,766,251,16936,6238,4,1.15
6981,41357,4301,381,43500,24558,2,13.17
6982,26666,2910,242,21922,31828,2,4.11
6983,31144,4411,413,2840,3360,2,5.76
6984,15277,1781,33,18374,27828,4,14.88
6985,21274,109,1382,45973,27665,4,1.36
6986,36657,4130,856,22930,23686,4,14.08
6987,27402,5213,1174,35809,26864,2,5.21
6988,13431,2254,1228,46755,5374,4,5.23
6989,3384,5314,1337,12813,2145,3,8.83
6990,43639,4050,325,40780,21341,3,7.73
6991,11083,4862,42,26786,27424,2,0.94
6992,2704,169,458,8730,43319,4,4.45
6993,281,2331,315,7950,43568,4,13.41
6994,28321,3138,1278,7259,9848,2,4.5
6995,29969,1605,774,11409,21179,4,7.7
6996,14720,2703,973,12075,41609,2,12.7
6997,31040,1526,649,39028,41065,2,9.98
6998,21435,1530,816,34068,21145,2,8.45
6999,43430,3311,384,23760,39266,4,4.99
7000,33492,4294,5,19692,40676,4,15.9
7001,30809,959,528,4947,39481,4,3.98
7002,19609,3002,897,11880,9694,4,1.63
7003,1112,961,1094,35342,18966,2,8.84
7004,42581,3290,531,37222,47193,2,6.54
7005,37428,1815,1063,12916,33852,4,6.59
7006,37716,4654,764,41558,25712,3,5.94
7007,32246,4391,121,7769,37986,3,9.53
7008,45211,3795,1232,35930,45670,2,8.09
7009,32713,2928,442,34571,23048,2,3.61
7010,6231,4502,107,48230,44693,2,2.25
7011,22197,43,623,27082,26087,4,9.53
7012,6668,1283,1198,26287,14742,4,2.78
7013,30387,865,1068,35277,29208,4,1.68
7014,4525,4351,904,13654,20539,3,3.77
7015,175,1540,147,31711,45835,2,6.27
7016,25167,1568,995,2476,39045,3,1.85
7017,2475,91,1189,22413,20088,3,3.31
7018,28808,2897,125,38839,715,4,10.96
7019,45055,1144,1237,18641,19349,3,5.4
7020,2946,2772,1300,26159,2315,4,9.28
7021,3309,309,1021,19091,14356,4,1.3
7022,44899,3703,629,45339,16027,2,3.56
7023,39496,1495,967,10360,41000,2,14.68
7024,18469,5036,760,4153,27013,2,1.58
7025,49059,824,1131,22522,25937,2,17.01
7026,3952,3508,159,7904,14304,4,4.43
7027,48899,5348,1009,9573,5240,3,5.47
7028,2055,632,56,48455,45311,4,3.84
7029,20507,4087,47,6637,32372,4,5.65
7030,32791,159,710,48535,13294,4,1.65
7031,45269,2694,1415,23792,26473,2,3.58
7032,20899,774,874,27250,45197,4,7.9
7033,49695,5494,661,39232,18036,3,4.87
7034,40706,4049,70,17211,48853,2,6.3
7035,16867,1234,149,4436,13334,4,5.71
7036,19817,2028,549,29212,1836,4,4.19
7037,30758,5005,1097,18800,10731,3,2.11
7038,24517,4511,1045,20125,17588,4,1.28
7039,43202,5534,647,8911,36845,2,1.89
7040,7973,460,1241,19100,13177,3,2.92
7041,36157,3155,105,33151,36271,2,5.45
7042,27576,1922,241,33639,39067,3,11.46
7043,24981,4216,887,30288,36807,3,11.16
7044,32195,2354,181,42476,42096,4,12.4
7045,29888,3379,1005,28732,20841,2,7.39
7046,47031,1054,1062,41556,45889,2,3.95
7047,22721,4028,468,16705,31676,3,3.15
7048,43135,2284,788,7651,16699,4,9.44
7049,2719,2379,1256,3372,24445,4,6.82
7050,38614,814,969,17585,35430,4,6.14
7051,2330,4689,743,48694,21879,2,15.84
7052,13283,2943,1409,45738,8354,2,6.05
7053,2736,3134,951,44249,11729,3,5.85
7054,36252,5628,495,29129,12551,4,7.3
7055,29835,1937,81,13222,36393,3,1.8
7056,38907,1460,137,13594,9775,4,4.9
7057,26635,247,1324,3530,34641,2,10.27
7058,20513,4508,1422,39519,20024,3,10.27
7059,48513,637,1400,7792,23531,2,5.18
7060,30266,5040,726,21619,43889,3,7.94
7061,23008,1681,494,18628,35969,4,2.28
7062,47785,2472,762,18762,12567,4,7.86
7063,20467,334,266,49858,164,2,6.69
7064,25467,2765,1396,42537,33591,2,4.42
7065,4487,4662,303,25386,2967,4,5.45
7066,44138,2,288,14559,5341,2,26.01
7067,25719,2070,666,33082,20893,3,0.41
7068,33473,5009,211,26739,38160,3,11.39
7069,44003,4193,1118,37546,41527,2,9.69
7070,18343,386,561,19610,46514,4,10.3
7071,41542,1725,831,42145,21419,3,3.26
7072,18469,2170,275,38278,16813,4,2.96
7073,46203,4073,458,2943,14979,4,1.04
7074,4140,3802,442,47012,24519,2,8.06
7075,46964,421,894,18767,23852,4,7.75
7076,38187,1246,128,8673,13103,2,5.63
7077,10063,5163,446,2130,27417,3,2.86
7078,6244,1167,1133,14863,26932,4,17.25
7079,39369,1021,296,23144,28736,3,0.3
7080,49986,444,1181,28516,13695,2,8.05
7081,6617,880,1198,45411,46211,3,6.66
7082,16604,5421,1155,22810,49054,3,11.87
7083,39668,1415,199,29776,7110,2,6.12
7084,45745,4077,193,5980,19403,2,7.81
7085,4553,2142,291,34955,18963,3,3.11
7086,22334,934,1010,36905,17233,2,3.07
7087,39249,5526,1245,25077,10480,2,8.2
7088,49108,3685,1084,45667,31695,2,6.08
7089,29076,2355,79,30142,5055,4,2.86
7090,39296,705,530,9422,157,4,6.31
7091,33918,3743,705,17817,1661,3,5.11
7092,49957,2317,925,22440,27734,4,9.68
7093,39102,4314,1105,33512,25904,2,6.5
7094,4203,4248,692,15003,24204,3,10.36
7095,41450,5047,456,15461,6726,2,5.51
7096,1160,912,135,36211,26148,3,8.36
7097,33281,619,101,23030,10107,3,9.27
7098,596,1744,1410,15639,6922,3,10.39
7099,25292,1098,500,5929,28589,4,7.62
7100,44091,3231,1129,17925,39874,2,4.64
7101,42858,3053,1291,21128,39506,4,8.12
7102,31844,430,270,41616,4915,4,5.86
7103,5989,5311,631,23795,3288,2,3.9
7104,14886,3946,1291,21525,14750,3,5.49
7105,30350,1835,1221,1533,3842,3,15.4
7106,7353,3173,658,18388,49096,4,3.37
7107,8151,3806,1114,28014,836,3,3.33
7108,23034,4853,378,36175,12351,2,6.3
7109,25141,2168,1073,7913,44750,2,11.04
7110,40036,2470,519,24871,16246,3,7.39
7111,5430,4284,314,31741,37379,2,0.98
7112,46387,628,1109,8766,42709,3,8.91
7113,19203,3462,57,47814,23344,3,8.05
7114,11238,4551,363,43639,23189,2,9.2
7115,44571,3459,338,28134,2405,4,3.15
7116,45047,876,302,36765,9193,3,6.54
7117,34622,5400,425,8136,32068,3,5.91
7118,7611,1708,137,25869,33295,2,8.55
7119,16012,1295,530,30729,13021,4,6.28
7120,39194,5365,678,47429,36798,2,6.01
7121,10657,4629,1286,8680,41950,3,2.85
7122,26679,480,619,33262,18636,4,9.9
7123,48200,697,1301,33110,13290,3,3.06
7124,37661,4443,348,21457,19472,3,3.39
7125,166,2347,977,47997,35999,2,5.85
7126,29258,271,382,38721,81,2,4.01
7127,37154,4814,692,39331,41858,4,4.47
7128,3794,2213,1267,26015,15847,2,16.19
7129,16660,855,1272,4656,37830,3,10.67
7130,34024,2086,1377,49521,7532,2,3.98
7131,42892,3023,1211,21782,36700,2,7.82
7132,1565,253,1119,32973,665,4,4.08
7133,23545,3338,383,657,40551,2,6.24
7134,13703,5059,362,26224,37720,2,3.44
7135,10534,1396,536,30772,20959,3,10.95
7136,9182,1115,1407,21041,10867,3,3.62
7137,22170,1274,233,34565,15114,3,7.12
7138,30874,4655,621,2170,16844,4,15.08
7139,27535,1827,691,42842,19712,3,7.05
7140,10029,884,1299,48492,42950,2,13.22
7141,5909,3735,1319,35033,46566,2,10.7
7142,18617,3934,134,41459,11867,2,13.06
7143,13820,4097,259,34919,1464,2,2.91
7144,3445,3770,636,16231,1904,2,8.35
7145,49256,4615,1076,13741,8754,4,9.5
7146,6095,1621,858,19368,37330,3,8.27
7147,16470,3489,470,1658,13393,3,14.71
7148,12047,3448,677,35527,35438,2,5.18
7149,33853,2021,203,3221,19578,3,1.9
7150,47615,3879,669,42749,18525,2,6.1
7151,37581,1343,465,32735,17458,3,1.37
7152,7711,3625,517,47606,47883,4,4.91
7153,7930,2167,1323,27816,35552,4,15.09
7154,24082,1514,104,34151,4691,3,3.79
7155,16331,587,106,26529,22718,2,8.62
7156,41378,5671,1101,44243,18795,2,5.54
7157,45082,1406,889,35115,43500,4,6.64
7158,5852,1599,483,35693,3034,4,7.53
7159,41650,3154,133,41183,23393,3,11.92
7160,34759,3775,354,5377,18884,2,7.97
7161,39837,551,478,49823,10377,2,4.09
7162,37083,211,658,31604,6984,2,3.87
7163,24114,1367,362,18838,39692,2,8.05
7164,3121,3132,552,49447,15936,2,13.02
7165,6969,1003,1129,5680,31317,2,15.48
7166,25276,283,350,41613,25156,3,9.85
7167,40732,648,404,5687,10600,3,4.89
7168,46667,648,897,33222,3461,2,10.75
7169,40852,5479,328,21782,43632,2,7.07
7170,40609,5568,283,33122,23180,3,4.74
7171,1,754,1351,4849,13753,3,3.35
7172,9917,2893,461,35734,25761,4,13.03
7173,49793,5378,1206,47917,4296,2,0.82
7174,49992,3849,1420,1845,22519,4,1.7
7175,14569,4454,215,26010,35146,4,10.74
7176,19161,4655,429,38526,22135,3,7.33
7177,43402,27,575,13038,25884,3,9.97
7178,7569,2962,250,14634,2734,3,9.15
7179,39903,2686,703,29619,37337,3,7.1
7180,34046,3705,273,12007,13619,3,3.43
7181,25850,2726,661,16416,22766,4,12.84
7182,22835,1927,830,25290,46853,4,3.91
7183,34966,5643,329,6971,45190,3,9.64
7184,14431,435,1269,32299,7208,2,14.65
7185,12530,499,611,24018,24244,3,1.85
7186,36620,188,1346,4043,40064,2,14.65
7187,23749,3664,212,44690,36598,4,10.85
7188,10739,4176,687,37960,39320,4,12.01
7189,46424,3213,320,14490,4644,3,4.77
7190,45940,3728,176,14085,43915,3,12.45
7191,32648,3694,181,46066,28982,3,11.4
7192,32008,2815,1306,1888,14989,2,10.33
7193,21976,4695,449,7370,42542,3,4.18
7194,35257,1726,498,43706,32264,3,2.11
7195,16438,3361,442,34594,28389,4,0.66
7196,10679,5216,952,39499,21014,2,8.81
7197,44743,520,141,15132,18909,2,9.26
7198,13597,3971,318,19089,45283,4,18.37
7199,28243,2491,1166,8644,4280,4,5.98
7200,28505,1030,432,301,5054,2,8.65
7201,14343,3406,364,21976,46785,3,10.4
7202,9190,3951,1038,33706,37202,2,13.98
7203,4646,1074,1241,20942,21090,3,7.17
7204,29289,2905,1318,29224,16348,4,9.79
7205,45718,1575,879,36031,36156,4,9.62
7206,40744,3309,1196,34995,26343,2,1.31
7207,27139,4476,500,6458,45545,4,5.33
7208,49115,2218,924,44611,41163,4,1.96
7209,4524,3983,1289,46332,41114,4,8.31
7210,45676,4384,711,44001,15571,4,4.32
7211,4090,2053,593,25284,44298,3,8.39
7212,28664,1936,997,38394,41271,3,7.21
7213,23283,5312,1197,36726,36953,2,10.72
7214,11449,3251,1429,9514,32405,2,3.67
7215,7237,3424,559,14693,23360,4,9.42
7216,3097,203,1269,33759,20110,4,4.93
7217,17894,5344,924,48453,32668,4,14.94
7218,2157,2680,876,16639,29778,4,6.21
7219,32680,816,1370,16447,49746,4,1.14
7220,11174,119,216,6507,18896,3,6.75
7221,20178,2350,180,21258,4100,3,16.53
7222,18394,1078,535,4481,36848,3,16.42
7223,9556,3224,357,41216,22779,3,5.79
7224,9282,1202,1305,39525,36929,2,9.06
7225,11801,4291,350,47805,41960,3,5.63
7226,29107,4186,1420,29869,45187,4,3.95
7227,15590,4826,1256,19087,17031,3,8.4
7228,27860,4926,1046,396,7188,2,14.96
7229,25706,4009,970,29891,32626,3,18.0
7230,34025,1612,1437,24439,34527,3,6.73
7231,21822,100,1277,23420,38381,3,5.28
7232,15127,3357,79,41170,48099,3,1.19
7233,42439,3633,73,21772,42981,4,12.19
7234,42684,5078,987,1381,10775,4,8.03
7235,15883,3290,1252,14836,32931,4,5.8
7236,24296,3110,427,30205,39702,4,10.59
7237,2959,135,793,22195,1958,2,11.17
7238,36779,47,1425,7605,8470,2,3.66
7239,33288,2666,1053,46925,24722,2,5.37
7240,47748,5622,1331,12485,28033,4,6.97
7241,335,2451,1411,446,32979,2,6.14
7242,47644,1314,156,14860,2197,3,18.49
7243,45203,4458,99,48254,27371,4,7.59
7244,5236,4594,98,43035,37115,2,3.17
7245,31032,2159,1211,26906,41606,4,10.52
7246,23808,1192,436,1036,35598,2,10.92
7247,41906,2951,601,44605,18469,3,1.77
7248,11602,2811,948,26733,43997,4,10.35
7249,4223,2239,1180,22541,23980,2,8.23
7250,43399,3973,52,18542,14508,3,8.28
7251,27107,2107,1211,41746,29994,3,9.81
7252,25702,3253,404,49079,26738,2,6.94
7253,7971,1748,217,8546,1351,2,12.29
7254,1819,3791,672,36691,6471,3,2.52
7255,31915,2753,653,11044,4465,2,10.12
7256,17519,5115,1223,22122,38218,4,1.43
7257,18792,2348,13,3267,37429,3,12.3
7258,19799,1211,978,5873,765,3,6.96
7259,16748,1364,1021,20882,49017,3,7.64
7260,20489,2660,979,23585,44135,3,3.53
7261,10722,5114,312,23341,27889,4,7.59
7262,32582,1968,1119,8467,17671,2,4.83
7263,18545,2226,1218,38572,9080,4,7.32
7264,44644,1723,329,35450,43332,2,9.19
7265,38042,2801,1117,19111,15170,4,6.15
7266,46310,3181,955,32759,39242,2,3.3
7267,39421,1815,1296,23176,7930,3,9.43
7268,48303,1305,1400,32173,6280,2,2.54
7269,4697,1409,204,5828,20034,3,15.94
7270,29516,3705,686,17470,17227,4,4.78
7271,47617,141,546,10964,44701,2,13.03
7272,2544,3543,87,42908,25832,3,3.9
7273,34586,2085,213,45237,23076,3,14.82
7274,5850,1295,899,42142,26575,4,12.91
7275,43630,5399,803,19884,32002,2,4.0
7276,1280,366,440,13428,5852,2,4.39
7277,39216,1757,481,12931,31124,2,10.88
7278,46799,1863,1360,48178,11111,4,5.3
7279,36841,6,996,27125,7631,2,9.68
7280,41358,2468,15,13032,24640,4,9.56
7281,33606,783,863,24251,20266,3,8.9
7282,9087,3504,1018,4267,47934,4,2.81
7283,34038,3978,586,47633,22363,4,6.47
7284,30415,573,710,26933,48852,4,2.58
7285,20503,2533,139,44249,2281,3,14.61
7286,24630,829,1232,10876,27292,4,4.78
7287,31506,1441,1085,3497,36891,3,4.1
7288,5206,1991,1040,10445,46498,4,7.81
7289,10682,1869,492,46439,16775,4,10.27
7290,34983,3713,1338,20575,22800,3,14.15
7291,36342,4992,1266,37793,14002,4,10.77
7292,4807,5303,939,46051,17986,2,10.77
7293,28435,755,403,41921,4059,2,8.73
7294,30913,4371,279,3801,9457,2,8.56
7295,43267,1449,693,1586,35108,3,5.39
7296,45947,2480,774,43138,44276,4,4.23
7297,33013,2634,182,45507,4604,3,3.88
7298,47854,4670,167,20276,13957,4,0.34
7299,16806,343,1370,2416,29558,2,3.88
7300,46871,4186,965,33273,15579,4,10.17
7301,20215,1016,537,46617,27297,3,3.61
7302,33302,4060,876,22605,38787,3,8.48
7303,27649,2212,953,39315,38987,4,3.92
7304,34494,4757,860,14207,20600,4,7.48
7305,47647,4379,834,19618,19068,3,14.68
7306,6477,4593,948,7017,5469,2,1.82
7307,756,4201,1239,4234,39113,4,2.71
7308,35456,2144,280,9833,7797,3,15.17
7309,37959,891,1039,22935,42188,3,6.37
7310,9790,5030,481,27600,15977,3,2.13
7311,39994,1957,95,40018,30146,4,18.05
7312,9551,5477,533,21257,20044,3,3.8
7313,29551,2140,1415,49816,22560,4,8.67
7314,935,3696,1136,599,33160,2,5.66
7315,28727,2143,374,41398,31707,2,6.74
7316,15088,2809,238,49721,15714,4,1.59
7317,35487,5573,820,35060,22846,3,8.04
7318,12919,2285,692,43598,9316,2,3.95
7319,17805,2900,448,13322,33213,4,4.3
7320,35065,816,1269,48722,11630,2,9.55
7321,17274,894,1274,30205,49035,3,4.72
7322,37303,2047,391,9830,25961,4,7.28
7323,3530,481,1394,28486,37344,3,10.62
7324,36784,30,627,20652,6321,2,8.02
7325,15942,2126,411,3976,29060,4,11.65
7326,9513,1607,931,529,46498,3,16.66
7327,40552,1865,1286,15923,15111,2,9.15
7328,6107,1062,1255,40867,28560,4,5.31
7329,2700,659,306,46008,24180,3,7.39
7330,49579,2740,47,33391,35590,2,2.61
7331,3323,426,180,15209,22272,2,15.12
7332,15566,2402,1400,8900,16850,3,12.52
7333,5585,889,1169,36148,15852,3,2.39
7334,31049,4390,958,6251,218,2,13.23
7335,19503,1558,1162,36873,26357,3,15.16
7336,25636,5539,991,46902,30935,4,10.92
7337,28269,2397,174,8766,47396,2,4.11
7338,3369,2862,280,13304,27434,2,4.82
7339,35796,4810,389,19447,26956,4,2.69
7340,22602,1544,912,13389,17151,3,9.47
7341,16862,3000,1153,9944,15014,3,2.13
7342,19584,2051,345,28581,23429,4,3.68
7343,30309,1649,1432,40067,20672,4,7.07
7344,25545,3361,564,35026,20066,3,3.47
7345,47443,3369,241,23505,48657,2,6.69
7346,2448,452,1395,31817,32158,3,8.73
7347,9568,3149,1148,7880,23436,3,11.45
7348,38571,3012,286,46917,6668,4,3.76
7349,37980,2533,687,35319,8712,4,5.93
7350,13801,3938,254,1332,45797,3,9.69
7351,16096,979,638,42428,20057,2,4.68
7352,13333,1601,1277,34126,16256,2,5.23
7353,48210,2388,771,32524,40814,2,4.69
7354,32919,3709,94,34395,1772,2,8.21
7355,48895,997,1377,26420,45164,3,7.18
7356,17841,2954,20,10867,6311,4,1.7
7357,1953,649,838,15139,7903,4,4.6
7358,339,2337,463,11651,19659,3,2.95
7359,645,942,18,44649,32508,2,4.29
7360,23344,2588,514,32961,43024,4,3.47
7361,12876,4371,347,38485,6297,4,4.59
7362,38523,121,142,33740,49870,4,3.22
7363,47427,3047,840,42452,6159,2,10.35
7364,17214,1209,1169,19933,14136,3,9.09
7365,10576,4346,1419,7294,40350,4,4.06
7366,47770,65,59,32228,31393,3,7.85
7367,35649,42,1346,31586,31292,3,2.82
7368,28946,47,494,46391,2149,2,6.35
7369,32132,491,1327,1667,40823,3,1.21
7370,8274,305,190,12288,9473,4,6.47
7371,215,4804,81,10066,17557,2,4.98
7372,8315,4229,267,13954,28812,3,2.96
7373,40302,3036,1241,7972,20437,3,2.82
7374,18118,3722,443,49374,35705,2,3.02
7375,29641,5604,1086,2997,40637,3,11.82
7376,45159,3009,686,33921,6422,4,14.98
7377,24147,2986,954,26447,40512,4,9.35
7378,49406,1821,1435,35934,133,3,10.99
7379,45363,5581,110,9791,39556,4,3.59
7380,35966,1785,320,14788,47171,4,13.65
7381,8044,4683,1024,28630,9565,4,2.82
7382,1153,1329,1166,10946,12650,3,12.6
7383,21437,3154,86,29280,14636,3,13.06
7384,44285,3465,101,48088,6824,2,7.95
7385,9007,2074,369,44644,1064,3,11.24
7386,5503,1995,1035,30630,48473,3,10.33
7387,6440,4386,466,3612,45121,2,1.53
7388,36083,1971,319,34519,48285,3,10.96
7389,27906,1090,503,37557,9695,2,16.22
7390,34891,2283,1111,19910,13025,3,3.81
7391,23911,1961,706,5948,48921,4,3.42
7392,18247,2501,449,20432,26176,2,7.97
7393,44167,5030,63,23514,20341,2,8.84
7394,18542,1868,895,3276,5795,3,2.99
7395,34943,4529,1111,18927,17328,3,13.9
7396,16407,4194,1071,36477,38837,2,9.49
7397,23172,2506,1160,6023,38122,3,15.71
7398,40547,387,83,14616,49273,4,4.9
7399,47916,1525,1357,10212,13060,4,1.3
7400,48577,3018,1181,15114,5107,2,9.39
7401,19898,3622,638,29042,2453,3,6.76
7402,47954,796,477,42076,20667,2,1.79
7403,25478,1188,463,13252,3188,2,17.92
7404,1368,2394,439,48082,26167,3,7.63
7405,5498,4621,1394,42150,47202,3,15.98
7406,30584,1392,142,36966,23209,4,6.31
7407,31245,1180,678,30425,48158,4,13.35
7408,7808,510,1077,11562,42541,3,8.81
7409,36383,4636,696,17887,39402,3,5.6
7410,47070,4035,823,40084,32105,3,10.15
7411,8690,2378,439,6454,43400,2,4.8
7412,20583,5580,250,46593,46467,3,4.66
7413,33662,525,1257,34449,17146,3,0.48
7414,27123,5653,911,45592,11728,4,9.52
7415,24445,5204,987,16969,40496,3,6.29
7416,27922,5055,654,40563,24129,2,7.05
7417,13951,2863,788,13574,44643,4,14.39
7418,46795,3234,158,43046,37195,3,16.92
7419,49644,1531,308,19547,11172,3,9.12
7420,23870,200,20,13883,41852,4,2.63
7421,8450,4304,443,9008,13173,4,15.24
7422,48754,5703,982,13619,15398,4,9.96
7423,38697,5073,577,3304,31180,4,7.98
7424,22298,338,94,38938,12505,3,12.01
7425,6769,4999,175,41137,45686,2,14.06
7426,10545,1015,353,34109,1209,4,5.8
7427,16933,4913,591,12590,46476,3,6.49
7428,33613,2821,1206,45709,10615,2,11.39
7429,46181,5033,536,26496,5482,2,9.19
7430,32135,4092,885,28229,19664,3,1.43
7431,9170,1962,245,47276,42557,2,3.38
7432,49603,1669,379,4587,40802,2,9.87
7433,27009,4661,933,5024,12377,3,12.53
7434,42050,3336,1361,32380,35984,3,0.92
7435,46191,3759,1316,5134,8371,4,4.65
7436,12117,3082,626,33189,25780,3,10.03
7437,47864,897,218,8159,27735,3,9.64
7438,20309,1130,324,606,32616,4,12.62
7439,43305,2031,512,32866,45315,4,2.37
7440,16020,787,877,27432,10614,2,11.29
7441,41604,3257,1384,3496,25415,4,7.03
7442,24973,2275,255,20719,25062,4,5.2
7443,26076,688,413,10636,10714,3,10.55
7444,33422,4271,882,22796,35000,4,11.08
7445,13791,5218,1255,25658,30247,3,7.99
7446,12424,1502,962,49829,29419,3,6.43
7447,49731,3862,674,33645,47702,3,6.39
7448,37629,992,1423,28273,9605,4,5.81
7449,36907,1868,1362,23845,42661,3,8.44
7450,39979,5240,1253,16912,27398,4,8.8
7451,26559,2148,1370,48568,39451,3,7.69
7452,30029,2521,532,5177,33402,2,2.67
7453,45963,4811,1083,40579,28039,3,2.58
7454,6341,4390,483,45340,11882,3,8.19
7455,152,58,306,37482,44880,4,11.15
7456,9797,3032,684,26528,20877,3,4.65
7457,11001,3892,1006,26429,18359,4,14.87
7458,33574,2747,719,45074,1923,4,12.91
7459,37321,996,1262,41936,27317,2,7.02
7460,42228,3971,1415,15473,44892,2,4.52
7461,1515,3871,95,42436,7799,3,2.92
7462,16171,3691,1015,15255,34695,3,8.74
7463,2411,5568,1283,35720,37948,3,18.35
7464,31634,5303,91,7202,45340,3,4.87
7465,47060,4345,1012,45182,40254,4,14.5
7466,49074,148,536,44668,42407,3,3.2
7467,21183,5105,1286,24207,40652,3,3.23
7468,20024,2930,848,22484,13349,3,2.23
7469,11247,1913,1186,23424,12443,4,17.27
7470,35354,105,1099,17855,13719,4,7.18
7471,45498,402,859,24233,4227,2,10.71
7472,23299,2144,434,21060,47093,3,8.48
7473,17174,3473,183,9800,22745,2,2.75
7474,9044,555,687,10574,31619,3,11.53
7475,9555,2927,1084,48128,12142,4,5.12
7476,39117,679,340,11035,29617,2,0.52
7477,23051,3592,570,17192,25626,3,11.83
7478,37642,3714,535,4654,14266,3,6.92
7479,5144,2550,1084,38317,47340,2,4.74
7480,27383,317,83,17596,2152,2,15.02
7481,39372,4742,1186,27358,6767,3,11.27
7482,14934,3810,895,29894,49114,3,11.83
7483,1298,4610,878,13275,35502,3,5.69
7484,3641,1799,399,9492,5065,3,3.24
7485,18324,2862,698,10253,2778,2,0.78
7486,23978,5206,593,24276,1748,4,8.14
7487,3779,3069,169,16730,22110,4,0.52
7488,35377,5137,299,13607,16849,3,1.7
7489,2736,4770,232,19675,27736,4,11.89
7490,45217,2203,451,12056,7151,2,3.88
7491,42605,1736,591,9612,3365,4,4.77
7492,10978,3955,1072,20993,43670,2,10.95
7493,26717,2917,735,25496,49001,2,237.39
7494,49692,3241,1232,13121,39837,2,5.48
7495,37361,2912,905,8138,21830,2,11.9
7496,42724,3421,1190,26185,24394,3,4.67
7497,20705,4162,9,5562,47702,2,15.51
7498,14317,3440,994,27279,1335,4,8.33
7499,23892,2503,308,8445,31234,2,10.78
7500,4902,5573,1283,16856,11936,2,5.14
7501,4207,4763,1115,4177,35852,2,4.51
7502,32151,2867,822,16795,32199,3,6.45
7503,13276,4157,656,13327,7912,2,13.64
7504,30884,849,696,6285,5161,2,7.7
7505,21351,5615,332,37906,16382,2,8.4
7506,12191,3287,1023,31914,18360,4,7.21
7507,46090,4988,719,46279,26560,2,3.35
7508,47899,566,518,26227,26658,4,3.05
